Nome da Marca,Tipo,Custo Unitario,Preco Unitario,ID Produto,Categoria
Southridge Video,Econômico,"1,01","1,99",923,Acessório para Computador
Southridge Video,Econômico,"1,01","1,99",924,Acessório para Computador
Southridge Video,Econômico,"1,01","1,99",925,Acessório para Computador
Southridge Video,Econômico,"1,01","1,99",926,Acessório para Computador
A. Datum,Econômico,"75,88",165,961,Câmera Digital
A. Datum,Econômico,"59,32",129,1000,Câmera Digital
A. Datum,Econômico,"68,06",148,1002,Câmera Digital
A. Datum,Econômico,"75,88",165,1003,Câmera Digital
A. Datum,Econômico,"59,32",129,1014,Câmera Digital
A. Datum,Econômico,"68,06",148,1016,Câmera Digital
A. Datum,Econômico,"75,88",165,1017,Câmera Digital
A. Datum,Econômico,"59,32",129,1028,Câmera Digital
A. Datum,Econômico,"68,06",148,1030,Câmera Digital
A. Datum,Econômico,"75,88",165,1031,Câmera Digital
A. Datum,Econômico,"143,48",312,1046,Câmera Digital SLR
A. Datum,Econômico,"143,48",312,1050,Câmera Digital SLR
A. Datum,Econômico,"143,48",312,1054,Câmera Digital SLR
A. Datum,Econômico,"143,48",312,1058,Câmera Digital SLR
A. Datum,Econômico,"143,48",312,1062,Câmera Digital SLR
A. Datum,Econômico,"143,48",312,1066,Câmera Digital SLR
A. Datum,Econômico,"143,48",312,1070,Câmera Digital SLR
A. Datum,Econômico,"143,48",312,1074,Câmera Digital SLR
Fabrikam,Econômico,"150,84",328,1115,Câmera Digital SLR
Fabrikam,Econômico,"150,84",328,1119,Câmera Digital SLR
Fabrikam,Econômico,"150,84",328,1123,Câmera Digital SLR
Fabrikam,Econômico,"91,77",180,1188,Câmera e Filmadora
Fabrikam,Econômico,"86,67",170,1189,Câmera e Filmadora
Fabrikam,Econômico,"84,12",165,1190,Câmera e Filmadora
Fabrikam,Econômico,"81,57",160,1191,Câmera e Filmadora
The Phone Company,Econômico,"86,91",189,1423,Smartphone
The Phone Company,Econômico,"91,97",200,1424,Smartphone
Fabrikam,Econômico,"150,84",328,1127,Câmera Digital SLR
Fabrikam,Econômico,"146,7",319,1130,Câmera Digital SLR
Fabrikam,Econômico,"150,84",328,1131,Câmera Digital SLR
Fabrikam,Econômico,"146,7",319,1134,Câmera Digital SLR
Fabrikam,Econômico,"150,84",328,1135,Câmera Digital SLR
Fabrikam,Econômico,"150,84",328,1139,Câmera Digital SLR
Fabrikam,Econômico,"150,84",328,1143,Câmera Digital SLR
Fabrikam,Econômico,"95,85",188,1236,Câmera e Filmadora
Fabrikam,Econômico,"90,75",178,1237,Câmera e Filmadora
Fabrikam,Econômico,"85,65",168,1238,Câmera e Filmadora
Fabrikam,Econômico,"80,55",158,1239,Câmera e Filmadora
Fabrikam,Econômico,"95,85",188,1243,Câmera e Filmadora
Fabrikam,Econômico,"90,75",178,1244,Câmera e Filmadora
Fabrikam,Econômico,"85,65",168,1245,Câmera e Filmadora
Fabrikam,Econômico,"80,55",158,1246,Câmera e Filmadora
The Phone Company,Econômico,"65,77",129,1480,Tablet
Southridge Video,Econômico,"6,62","12,99",1576,Filme DVD
Southridge Video,Econômico,"5,09","9,99",1584,Filme DVD
Southridge Video,Econômico,"5,09","9,99",1589,Filme DVD
Southridge Video,Econômico,"5,09","9,99",1594,Filme DVD
The Phone Company,Econômico,"91,51",199,1420,Smartphone
The Phone Company,Econômico,"91,51",199,1437,Smartphone
The Phone Company,Econômico,"86,91",189,1440,Smartphone
The Phone Company,Econômico,"91,97",200,1441,Smartphone
The Phone Company,Econômico,"91,51",199,1454,Smartphone
The Phone Company,Econômico,"65,77",129,1500,Tablet
The Phone Company,Econômico,"65,77",129,1510,Tablet
Southridge Video,Econômico,"56,08","109,99",1603,Filme DVD
Southridge Video,Econômico,"56,08","109,99",1608,Filme DVD
Southridge Video,Econômico,"56,08","109,99",1613,Filme DVD
